Date,High,Low,Open,Close,Volume,Adj_close,Symbol,today_trend,tomorrow_trend,RSI,SMA,K
2016-08-19T00:00:00.000+03:00,96.77999878,95.51000214,96.05000305,95.87000275,6942900,95.87000275,NFLX,Downtrend,Downtrend,64.43270208,94.64714268,74.17133054
2016-08-22T00:00:00.000+03:00,96.12999725,94.94999695,95.66999817,95.26000214,5830500,95.26000214,NFLX,Downtrend,Uptrend,55.28914237,94.99785723,58.10816732
2016-08-23T00:00:00.000+03:00,96.58999634,95.48000336,95.68000031,95.94000244,5239100,95.94000244,NFLX,Uptrend,Downtrend,56.080136,95.10500009,69.59466252
2016-08-24T00:00:00.000+03:00,96.36000061,94.91000366,96.12999725,95.18000031,6276500,95.18000031,NFLX,Downtrend,Uptrend,60.00002149,95.22642899,56.75678462
2016-08-25T00:00:00.000+03:00,98.25,96.04000092,96.37999725,97.31999969,1.08E+07,97.31999969,NFLX,Uptrend,Uptrend,55.95075018,95.42928641,82.45283453
2016-08-26T00:00:00.000+03:00,97.94999695,96.56999969,97.33000183,97.58000183,6617600,97.58000183,NFLX,Uptrend,Downtrend,51.10099136,95.55357197,87.35853239
2016-08-29T00:00:00.000+03:00,98.44999695,96.56999969,96.97000122,97.30000305,8008400,97.30000305,NFLX,Uptrend,Uptrend,60.7298106,95.57428632,79.09102006
2016-08-30T00:00:00.000+03:00,98.84999847,97.13999939,97.83999634,97.44999695,6093500,97.44999695,NFLX,Downtrend,Uptrend,65.51081595,95.75071498,76.27116672
2016-08-31T00:00:00.000+03:00,97.87999725,96.76000214,97.48000336,97.44999695,4690600,97.44999695,NFLX,Downtrend,Downtrend,66.35688167,95.98714393,68.74993614
2016-09-01T00:00:00.000+03:00,97.98000336,96.91999817,97.80999756,97.37999725,4148600,97.37999725,NFLX,Downtrend,Uptrend,58.86363479,96.23857226,66.96624205
2016-09-02T00:00:00.000+03:00,98.18000031,97.01000214,97.90000153,97.37999725,4247200,97.37999725,NFLX,Downtrend,Uptrend,54.83477252,96.35000065,66.96624205
2016-09-06T00:00:00.000+03:00,100.3199997,97.65000153,97.76000214,100.0899963,9036100,100.0899963,NFLX,Uptrend,Downtrend,65.02178643,96.40642929,96.11480696
2016-09-07T00:00:00.000+03:00,100.1900024,98.41999817,100.1100006,99.15000153,6468500,99.15000153,NFLX,Downtrend,Uptrend,76.4080536,96.55428641,78.61064154
2016-09-08T00:00:00.000+03:00,100.0500031,98.81999969,99.23000336,99.66000366,5201200,99.66000366,NFLX,Uptrend,Downtrend,65.27473394,96.90928595,87.80043407
2016-09-09T00:00:00.000+03:00,99.38999939,96.5,99.05999756,96.5,7373300,96.5,NFLX,Downtrend,Uptrend,68.61703336,97.1078573,29.38997235
2016-09-12T00:00:00.000+03:00,99.29000092,95.70999908,95.91000366,99.05000305,7718400,99.05000305,NFLX,Uptrend,Downtrend,52.56722667,97.3578573,76.52499863
2016-09-13T00:00:00.000+03:00,98,95.33000183,97.16999817,96.08999634,1.18E+07,96.08999634,NFLX,Downtrend,Uptrend,63.33568318,97.4028571,21.81134087
2016-09-14T00:00:00.000+03:00,98.34999847,96.95999908,97.34999847,97.01000214,8481000,97.01000214,NFLX,Downtrend,Uptrend,50.45480245,97.67357145,38.81700581
2016-09-15T00:00:00.000+03:00,97.97000122,96.52999878,97.23000336,97.33999634,5293500,97.33999634,NFLX,Uptrend,Uptrend,55.49549797,97.6842853,40.28046828
2016-09-16T00:00:00.000+03:00,99.48999786,97.04000092,97.09999847,99.48000336,9445100,99.48000336,NFLX,Uptrend,Downtrend,50.06737412,97.81499972,83.16639885
2016-09-19T00:00:00.000+03:00,100.3499985,97.81999969,99.90000153,98.05999756,8616200,98.05999756,NFLX,Downtrend,Uptrend,55.68181974,97.81642805,54.38242138
2016-09-20T00:00:00.000+03:00,99.16000366,97.66000366,98.77999878,98.25,4736800,98.25,NFLX,Downtrend,Downtrend,52.12764231,97.95214244,58.1673331
2016-09-21T00:00:00.000+03:00,97.09999847,93.26000214,96.90000153,94.87999725,2.00E+07,94.87999725,NFLX,Downtrend,Uptrend,52.23464235,98.00642776,22.84902615
2016-09-22T00:00:00.000+03:00,95.87999725,94.23000336,95.54000092,95.83000183,1.12E+07,95.83000183,NFLX,Uptrend,Uptrend,43.95863561,98.06357084,36.24825137
2016-09-23T00:00:00.000+03:00,96.97000122,95.43000031,95.75,95.94000244,6179500,95.94000244,NFLX,Uptrend,Downtrend,46.50114406,97.87999943,37.79974174
2016-09-26T00:00:00.000+03:00,95.37999725,94.04000092,95.37999725,94.55999756,6739200,94.55999756,NFLX,Downtrend,Uptrend,46.76551505,97.76928547,18.33562897
2016-09-27T00:00:00.000+03:00,97.63999939,95,95.04000092,97.06999969,9680100,97.06999969,NFLX,Uptrend,Uptrend,36.78932485,97.6664287,53.737652
2016-09-28T00:00:00.000+03:00,97.58999634,96.01999664,97.09999847,97.48000336,7235100,97.48000336,NFLX,Uptrend,Downtrend,45.37778311,97.27142879,59.5204993
2016-09-29T00:00:00.000+03:00,98.30999756,96.59999847,97.30999756,96.66999817,6217600,96.66999817,NFLX,Downtrend,Uptrend,45.13393817,97.12285723,48.09587862
2016-09-30T00:00:00.000+03:00,99.52999878,96.79000092,96.90000153,98.55000305,9807900,98.55000305,NFLX,Uptrend,Uptrend,50.42393455,96.96714292,74.61218121
2016-10-03T00:00:00.000+03:00,103.3899994,98,98,102.6299973,1.53E+07,102.6299973,NFLX,Uptrend,Downtrend,48.71001369,96.97928565,92.49750896
2016-10-04T00:00:00.000+03:00,104.4400024,101.8600006,103.1900024,102.3399963,1.21E+07,102.3399963,NFLX,Downtrend,Uptrend,65.95119206,96.94357136,81.21640388
2016-10-05T00:00:00.000+03:00,106.9700012,103.4300003,103.5,106.2799988,1.29E+07,106.2799988,NFLX,Uptrend,Downtrend,63.41214212,97.41071429,94.9671591
2016-10-06T00:00:00.000+03:00,105.4700012,103.8799973,104.9700012,105.0699997,6587700,105.0699997,NFLX,Uptrend,Downtrend,69.03745025,97.79142816,86.1414905
2016-10-07T00:00:00.000+03:00,106.5,103.5500031,103.9800034,104.8199997,8659500,104.8199997,NFLX,Uptrend,Downtrend,62.39465192,98.42999976,84.31800387
2016-10-10T00:00:00.000+03:00,104.5299988,102.7600021,103.1800003,103.3300018,6699700,103.3300018,NFLX,Uptrend,Downtrend,65.80915191,98.82928521,73.45003915
2016-10-11T00:00:00.000+03:00,102.9000015,99.86000061,102.3099976,100.5899963,9032900,100.5899963,NFLX,Downtrend,Downtrend,61.19928712,99.31214251,53.46458564
2016-10-12T00:00:00.000+03:00,102.4700012,99.22000122,100.8799973,99.5,7426500,99.5,NFLX,Downtrend,Uptrend,62.9478285,99.67499978,42.22737011
2016-10-13T00:00:00.000+03:00,100.5,97.62999725,98.01000214,100.2300034,8319300,100.2300034,NFLX,Uptrend,Uptrend,58.26948004,100.0828569,47.87318094
2016-10-14T00:00:00.000+03:00,102.0999985,100.3499985,101.5899963,101.4700012,9531100,101.4700012,NFLX,Downtrend,Downtrend,59.40376385,100.3449996,57.46326473
2016-10-17T00:00:00.000+03:00,100.7300034,98.37999725,100.5,99.80000305,2.66E+07,99.80000305,NFLX,Downtrend,Uptrend,65.24040487,100.6514282,40.10027203
2016-10-18T00:00:00.000+03:00,119.8199997,116.5,116.6299973,118.7900009,4.22E+07,118.7900009,NFLX,Uptrend,Uptrend,56.25286801,101.1449999,95.67227459
2016-10-19T00:00:00.000+03:00,122.4499969,118,118.25,121.8700027,2.20E+07,121.8700027,NFLX,Uptrend,Uptrend,76.36723042,101.3400002,97.75630857
2016-10-20T00:00:00.000+03:00,123.75,121.0599976,121.9700012,123.3499985,1.45E+07,123.3499985,NFLX,Uptrend,Uptrend,79.52202952,102.8621428,98.51631476
2016-10-21T00:00:00.000+03:00,127.8499985,122.3099976,122.5,127.5,1.88E+07,127.5,NFLX,Uptrend,Downtrend,79.32828833,104.6621432,98.8418317
2016-10-24T00:00:00.000+03:00,129.2899933,126.1500015,127.4199982,127.3300018,1.60E+07,127.3300018,NFLX,Downtrend,Downtrend,79.36246003,106.4335714,93.80924921
2016-10-25T00:00:00.000+03:00,128.0599976,125.75,126.5199966,126.5100021,8253900,126.5100021,NFLX,Downtrend,Uptrend,79.58798013,108.2100002,91.2192309
2016-10-26T00:00:00.000+03:00,128.7200012,125.75,126.2900009,126.9700012,8602400,126.9700012,NFLX,Uptrend,Downtrend,75.86295959,109.9950006,92.67216565
2016-10-27T00:00:00.000+03:00,128.1799927,125.9300003,127.4300003,126.4700012,6914200,126.4700012,NFLX,Downtrend,Uptrend,78.54536696,111.4400008,91.0928856
2016-10-28T00:00:00.000+03:00,128.9299927,126.0100021,126.0800018,126.5699997,7077300,126.5699997,NFLX,Uptrend,Downtrend,78.03678511,113.0042866,91.40873679
2016-10-31T00:00:00.000+03:00,126.9000015,124.4000015,126.8499985,124.8700027,6517500,124.8700027,NFLX,Downtrend,Downtrend,81.21977682,114.5507153,86.03919427
2016-11-01T00:00:00.000+03:00,125.8300018,121.8000031,124.9800034,123.3000031,6978600,123.3000031,NFLX,Downtrend,Downtrend,83.5544727,116.2107152,81.08025589
2016-11-02T00:00:00.000+03:00,124.0699997,121.8300018,122.8300018,122.3399963,4816500,122.3399963,NFLX,Downtrend,Downtrend,82.46046178,117.9450013,78.048017
2016-11-03T00:00:00.000+03:00,123.7200012,121.8399963,122.3099976,122.1399994,5041300,122.1399994,NFLX,Downtrend,Downtrend,79.96746804,119.6450015,76.86834418
2016-11-04T00:00:00.000+03:00,123.4300003,121.6200027,122,122.0299988,5077700,122.0299988,NFLX,Uptrend,Uptrend,78.82845669,121.2242868,76.51247027
2016-11-07T00:00:00.000+03:00,125.75,123.3700027,124.2600021,124.5800018,5827100,124.5800018,NFLX,Uptrend,Downtrend,82.41469828,122.7007152,63.17440244
2016-11-08T00:00:00.000+03:00,125.8099976,123.2200012,124.1200027,124.3399963,4690800,124.3399963,NFLX,Uptrend,Downtrend,66.21849135,124.288572,56.15589113
2016-11-09T00:00:00.000+03:00,123.6500015,120.8600006,121.8399963,122.1900024,7705700,122.1900024,NFLX,Uptrend,Downtrend,58.22782558,124.7021435,15.77702238
2016-11-10T00:00:00.000+03:00,122.9700012,113.6999969,122.7600021,115.4199982,1.97E+07,115.4199982,NFLX,Downtrend,Downtrend,46.30103313,124.8785716,11.0327237
2016-11-11T00:00:00.000+03:00,116.6299973,113.1100006,114.9000015,114.7799988,1.11E+07,114.7799988,NFLX,Downtrend,Downtrend,16.99453602,124.7957148,10.32137778
2016-11-14T00:00:00.000+03:00,115.9000015,110.6800003,114.75,113.3799973,9932400,113.3799973,NFLX,Downtrend,Uptrend,16.56899255,123.9328575,14.79451001
2016-11-15T00:00:00.000+03:00,116.4100037,113.0899963,114.5500031,113.5899963,7445100,113.5899963,NFLX,Downtrend,Uptrend,16.07234951,123.0364287,15.94519041
2016-11-16T00:00:00.000+03:00,116.1200027,111.8099976,112.9599991,115.1900024,5933700,115.1900024,NFLX,Uptrend,Downtrend,14.9738204,122.0985712,24.7123508
2016-11-17T00:00:00.000+03:00,116.8099976,113.5599976,115.1299973,115.0299988,6232700,115.0299988,NFLX,Downtrend,Uptrend,22.07922782,121.1428566,23.83561804
2016-11-18T00:00:00.000+03:00,116.4199982,113.5100021,115.7300034,115.2099991,6746800,115.2099991,NFLX,Downtrend,Uptrend,21.52025911,120.3371424,27.92847373
2016-11-21T00:00:00.000+03:00,118.7200012,116.1900024,116.1999969,117.9599991,7064500,117.9599991,NFLX,Uptrend,Uptrend,24.22627277,119.5128566,48.05279238
2016-11-22T00:00:00.000+03:00,119.4599991,116.9800034,118.3199997,118.0400009,7007200,118.0400009,NFLX,Downtrend,Downtrend,36.59638975,118.8228564,48.64508887
2016-11-23T00:00:00.000+03:00,118.8899994,117.3099976,117.7600021,117.6900024,4521300,117.6900024,NFLX,Downtrend,Downtrend,38.70800481,118.4414275,46.33181367
2016-11-25T00:00:00.000+03:00,118.3899994,117.1800003,117.6399994,117.4100037,1616300,117.4100037,NFLX,Downtrend,Downtrend,38.40543814,118.134285,44.48119351
2016-11-28T00:00:00.000+03:00,117.6200027,115.7099991,117.0500031,116.9300003,5278900,116.9300003,NFLX,Downtrend,Uptrend,38.06820421,117.816428,41.30866579
2016-11-29T00:00:00.000+03:00,119.1800003,117.1299973,117.3000031,117.5100021,7082300,117.5100021,NFLX,Uptrend,Downtrend,27.87740205,117.4864284,45.14212208
2016-11-30T00:00:00.000+03:00,120.3700027,116.3899994,119,117,7715100,117,NFLX,Downtrend,Uptrend,30.62963881,116.9399997,48.72782652
2016-12-01T00:00:00.000+03:00,118.6800003,113.9499969,117.5199966,117.2200012,8636900,117.2200012,NFLX,Downtrend,Uptrend,33.77112037,116.452143,53.2139986
2016-12-02T00:00:00.000+03:00,120.9800034,116.75,116.75,120.8099976,8953600,120.8099976,NFLX,Uptrend,Downtrend,59.53389659,116.0814285,98.34945876
2016-12-05T00:00:00.000+03:00,120.75,118.4000015,120.7300034,119.1600037,7626300,119.1600037,NFLX,Downtrend,Uptrend,74.33410674,116.2100002,82.33010529
2016-12-06T00:00:00.000+03:00,124.7900009,119.4199982,120.0999985,124.5699997,1.15E+07,124.5699997,NFLX,Uptrend,Uptrend,72.86393671,116.6407144,98.30507578
2016-12-07T00:00:00.000+03:00,125.75,123.25,124.4800034,125.3899994,8204700,125.3899994,NFLX,Uptrend,Downtrend,80.77354517,117.053572,97.41749966
2016-12-08T00:00:00.000+03:00,126.3499985,122.1600037,125.4000015,123.2399979,8987700,123.2399979,NFLX,Downtrend,Downtrend,79.89448537,117.8378579,75.77880454
2016-12-09T00:00:00.000+03:00,124.3000031,121.7300034,123.7799988,122.8799973,4700800,122.8799973,NFLX,Downtrend,Downtrend,71.54855921,118.5664291,72.97506067
2016-12-12T00:00:00.000+03:00,124.0299988,122.3000031,122.8399963,122.8300018,3917600,122.8300018,NFLX,Downtrend,Uptrend,69.94279738,119.1528576,71.61293379
2016-12-13T00:00:00.000+03:00,125.0899963,122.7799988,123.5100021,123.7799988,5564500,123.7799988,NFLX,Uptrend,Downtrend,64.73080869,119.7007147,79.27419856
2016-12-14T00:00:00.000+03:00,124.4000015,122.5,123.4300003,123.4400024,6110300,123.4400024,NFLX,Uptrend,Uptrend,66.49425975,120.048572,76.53229295
2016-12-15T00:00:00.000+03:00,127.4300003,122.9499969,123.4400024,125,7376200,125,NFLX,Uptrend,Downtrend,66.53250502,120.4585718,81.97329599
2016-12-16T00:00:00.000+03:00,126.6800003,124.0100021,126.3899994,124.2200012,7868000,124.2200012,NFLX,Downtrend,Uptrend,70.32673617,120.8692861,76.18695634
2016-12-19T00:00:00.000+03:00,126.4400024,122.8700027,124.3000031,125.4499969,4867300,125.4499969,NFLX,Uptrend,Downtrend,69.21457365,121.4114287,85.31155146
2016-12-20T00:00:00.000+03:00,126.3000031,124.6399994,125.4599991,125.1200027,3937800,125.1200027,NFLX,Downtrend,Uptrend,70.23447006,121.9321431,82.86352386
2016-12-21T00:00:00.000+03:00,127.7399979,125,125.5299988,126.5,6514800,126.5,NFLX,Uptrend,Downtrend,70.88481909,122.4992856,91.00799288
2016-12-22T00:00:00.000+03:00,127.5,125.1800003,126.8399963,125.5800018,4160700,125.5800018,NFLX,Downtrend,Uptrend,72.52431226,123.0792858,80.34580116
2016-12-23T00:00:00.000+03:00,126.2799988,125.0800018,125.6100006,125.5899963,2010400,125.5899963,NFLX,Downtrend,Uptrend,63.30176893,123.7421428,76.98070269
2016-12-27T00:00:00.000+03:00,129.0500031,125.6999969,126.2399979,128.3500061,5288200,128.3500061,NFLX,Uptrend,Downtrend,69.736057,124.0828574,92.73108418
2016-12-28T00:00:00.000+03:00,129.0700073,125.7600021,129.0700073,125.8899994,4389200,125.8899994,NFLX,Downtrend,Downtrend,63.85635235,124.5421426,56.67566464
2016-12-29T00:00:00.000+03:00,126.1399994,124.1999969,125.9499969,125.3300018,3445100,125.3300018,NFLX,Downtrend,Downtrend,51.63612742,124.8121431,49.04627423
2016-12-30T00:00:00.000+03:00,126.5699997,123.5999985,126.2399979,123.8000031,4455400,123.8000031,NFLX,Downtrend,Uptrend,57.63333488,124.8478573,28.20161548
2017-01-03T00:00:00.000+03:00,128.1900024,124.3099976,124.9599991,127.4899979,9437900,127.4899979,NFLX,Uptrend,Uptrend,53.0955827,124.9971433,76.66161797
2017-01-04T00:00:00.000+03:00,130.1699982,126.5500031,127.4899979,129.4100037,7843600,129.4100037,NFLX,Uptrend,Uptrend,62.59459945,125.062858,90.09133392
2017-01-05T00:00:00.000+03:00,132.75,128.8999939,129.2200012,131.8099976,1.02E+07,131.8099976,NFLX,Uptrend,Downtrend,64.45816369,125.3957149,90.82924447
2017-01-06T00:00:00.000+03:00,133.8800049,129.8099976,132.0800018,131.0700073,1.07E+07,131.0700073,NFLX,Downtrend,Downtrend,69.43799704,125.7978581,74.47777463
2017-01-09T00:00:00.000+03:00,131.9900055,129.8899994,131.4799957,130.9499969,5771800,130.9499969,NFLX,Downtrend,Downtrend,64.65479068,126.3957149,73.38776234
2017-01-10T00:00:00.000+03:00,132.2200012,129.2899933,131.2700043,129.8899994,5985800,129.8899994,NFLX,Downtrend,Uptrend,66.78304196,126.8292868,63.76017512
2017-01-11T00:00:00.000+03:00,131.5,129.25,130.9100037,130.5,5615100,130.5,NFLX,Downtrend,Downtrend,61.16701398,127.3100008,67.12059557
2017-01-12T00:00:00.000+03:00,130.8500061,128.5,130.6300049,129.1799927,5388900,129.1799927,NFLX,Downtrend,Uptrend,63.34324978,127.6271439,54.2800654
2017-01-13T00:00:00.000+03:00,133.9299927,130.5800018,131.1499939,133.6999969,1.05E+07,133.6999969,NFLX,Uptrend,Downtrend,56.66664642,128.0114294,97.77351542
2017-01-17T00:00:00.000+03:00,135.3999939,132.0899963,135.0399933,132.8899994,1.22E+07,132.8899994,NFLX,Downtrend,Uptrend,67.13078256,128.2028574,78.72885186
2017-01-18T00:00:00.000+03:00,133.6499939,131.0599976,133.2100067,133.2599945,1.62E+07,133.2599945,NFLX,Uptrend,Uptrend,64.89795613,128.7828571,81.86440492
2017-01-19T00:00:00.000+03:00,143.4600067,138.25,142.0099945,138.4100037,2.32E+07,138.4100037,NFLX,Downtrend,Uptrend,61.10354651,129.3042859,74.57199921
2017-01-20T00:00:00.000+03:00,140.7899933,137.6600037,139.3600006,138.6000061,9497400,138.6000061,NFLX,Downtrend,Downtrend,75.24194099,129.6549993,75.52870799
2017-01-23T00:00:00.000+03:00,139.4900055,137.3099976,138.6499939,137.3899994,7433900,137.3899994,NFLX,Downtrend,Uptrend,77.15923038,130.5492853,69.43602817
2017-01-24T00:00:00.000+03:00,140.9299927,137.0299988,138.1100006,140.1100006,7754700,140.1100006,NFLX,Uptrend,Downtrend,78.18330028,131.4971428,82.50650391
2017-01-25T00:00:00.000+03:00,141.3899994,139.0500031,140.8000031,139.5200043,7238100,139.5200043,NFLX,Downtrend,Downtrend,77.2687783,132.4678568,76.70016802
2017-01-26T00:00:00.000+03:00,141.2100067,138.5099945,140.4499969,138.9600067,6038300,138.9600067,NFLX,Downtrend,Uptrend,73.17742932,133.3692856,69.9197996
2017-01-27T00:00:00.000+03:00,142.4900055,139,139.4600067,142.4499969,8323900,142.4499969,NFLX,Uptrend,Downtrend,67.90186093,134.0914285,93.24860085
2017-01-30T00:00:00.000+03:00,141.9700012,138.8000031,141.7700043,141.2200012,8122500,141.2200012,NFLX,Downtrend,Downtrend,75.04397308,134.6021434,85.02670797
2017-01-31T00:00:00.000+03:00,141.8300018,139.6999969,140.5500031,140.7100067,4411600,140.7100067,NFLX,Uptrend,Uptrend,71.54847563,135.4149998,81.61765531
2017-02-01T00:00:00.000+03:00,142.4100037,139.3000031,141.1999969,140.7799988,6033400,140.7799988,NFLX,Downtrend,Downtrend,73.23884856,136.1485716,82.0855165
2017-02-02T00:00:00.000+03:00,141.0399933,139.0500031,140.6100006,139.1999969,3462400,139.1999969,NFLX,Downtrend,Uptrend,72.60334915,136.9214292,71.52401167
2017-02-03T00:00:00.000+03:00,140.6399994,139.1000061,139.5099945,140.25,3512600,140.25,NFLX,Uptrend,Uptrend,71.78263243,137.6557149,75.07759707
2017-02-06T00:00:00.000+03:00,141,139.1600037,140,140.9700012,3552100,140.9700012,NFLX,Uptrend,Uptrend,66.76909518,138.3714294,79.91932537
2017-02-07T00:00:00.000+03:00,144.2799988,141.0500031,141.4900055,144,8573500,144,NFLX,Uptrend,Uptrend,70.78191142,138.8392868,97.8820064
2017-02-08T00:00:00.000+03:00,145.0700073,142.5599976,143.5700073,144.7400055,6887100,144.7400055,NFLX,Uptrend,Downtrend,74.29866503,139.4164298,95.89550398
2017-02-09T00:00:00.000+03:00,145.0899963,143.5800018,144.9799957,144.1399994,4555100,144.1399994,NFLX,Downtrend,Uptrend,67.89148224,140.183573,88.2134338
2017-02-10T00:00:00.000+03:00,145.3000031,143.9700012,144.6799927,144.8200073,6171900,144.8200073,NFLX,Uptrend,Downtrend,65.3038566,140.635716,94.19594342
2017-02-13T00:00:00.000+03:00,145.9499969,143.0500031,145.1900024,143.1999969,4790400,143.1999969,NFLX,Downtrend,Downtrend,71.14402758,141.0314298,69.17039726
2017-02-14T00:00:00.000+03:00,144.1100006,140.0500031,143.1999969,140.8200073,8367800,140.8200073,NFLX,Downtrend,Uptrend,59.38068035,141.5621447,31.04854918
2017-02-15T00:00:00.000+03:00,142.4299927,140.5099945,140.7200012,142.2700043,5309100,142.2700043,NFLX,Uptrend,Downtrend,53.55970275,141.7828587,50.53774908
2017-02-16T00:00:00.000+03:00,142.4400024,141.0700073,142.4199982,142.0099945,2847500,142.0099945,NFLX,Downtrend,Uptrend,58.64229403,141.8757161,44.89502371
2017-02-17T00:00:00.000+03:00,142.8999939,141.2700043,141.75,142.2200012,4588100,142.2200012,NFLX,Uptrend,Uptrend,48.61808395,142.1121445,47.83218305
2017-02-21T00:00:00.000+03:00,143.3800049,141.8099976,142.9900055,142.6000061,3571500,142.6000061,NFLX,Downtrend,Uptrend,53.3556992,142.0807157,51.4493651
2017-02-22T00:00:00.000+03:00,144,142.1699982,142.9199982,143.8600006,3482000,143.8600006,NFLX,Uptrend,Downtrend,56.39808713,142.1521443,69.71017121
2017-02-23T00:00:00.000+03:00,144.4900055,141.5200043,144.4499969,142.7799988,4668000,142.7799988,NFLX,Downtrend,Uptrend,59.64910603,142.2871443,54.05795691
2017-02-24T00:00:00.000+03:00,143.5599976,141.5500031,141.8800049,143.25,3302700,143.25,NFLX,Uptrend,Uptrend,61.57824453,142.5071444,60.58393348
2017-02-27T00:00:00.000+03:00,143.9199982,142.3800049,143.1199951,143.4100037,3907400,143.4100037,NFLX,Uptrend,Downtrend,60.08062118,142.7628588,62.59210902
2017-02-28T00:00:00.000+03:00,143.5700073,141.8500061,143.3000031,142.1300049,3862200,142.1300049,NFLX,Downtrend,Uptrend,58.51953908,142.9771445,35.25430479
2017-03-01T00:00:00.000+03:00,143.2599945,142.1000061,142.8399963,142.6499939,4170600,142.6499939,NFLX,Downtrend,Downtrend,42.56169655,143.1514304,44.06768702
2017-03-02T00:00:00.000+03:00,142.6999969,139.0899963,142.1499939,139.5299988,6119900,139.5299988,NFLX,Downtrend,Downtrend,41.53842922,143.0178593,6.414029187
2017-03-03T00:00:00.000+03:00,140.9100037,138.2599945,139.6900024,139.1399994,5399800,139.1399994,NFLX,Downtrend,Uptrend,34.49900002,142.8685728,11.44349289
2017-03-06T00:00:00.000+03:00,142.8399963,140.5399933,141,141.9400024,7116100,141.9400024,NFLX,Uptrend,Downtrend,30.52123724,142.539287,47.85444429
2017-03-07T00:00:00.000+03:00,142.3999939,140.3800049,141.9900055,141.4299927,4241000,141.4299927,NFLX,Downtrend,Downtrend,46.00255411,142.1335722,50.88270592
2017-03-08T00:00:00.000+03:00,142.0599976,139.7700043,141.4700012,140.3200073,4085500,140.3200073,NFLX,Downtrend,Uptrend,52.19576929,142.0435726,33.06595802
2017-03-09T00:00:00.000+03:00,141.2400055,139.7400055,140.0399933,140.5299988,2652700,140.5299988,NFLX,Uptrend,Uptrend,42.80444093,142.0871429,36.43660144
2017-03-10T00:00:00.000+03:00,141.8000031,140.2799988,141.3899994,140.8899994,3318500,140.8899994,NFLX,Downtrend,Uptrend,44.51852815,141.9478574,42.21509221
2017-03-13T00:00:00.000+03:00,143.7100067,140.3200073,140.8999939,143.5200043,4922400,143.5200043,NFLX,Uptrend,Downtrend,45.1281908,141.8421435,84.43018443
2017-03-14T00:00:00.000+03:00,143.3099976,141.6999969,142.9499969,143.1900024,4660300,143.1900024,NFLX,Uptrend,Uptrend,52.89307989,141.7471433,79.13321414
2017-03-15T00:00:00.000+03:00,145.5200043,143.2299957,144.1999969,145.25,5987200,145.25,NFLX,Uptrend,Downtrend,47.76219507,141.8128575,96.28093789
2017-03-16T00:00:00.000+03:00,146.5,144.2200012,145.5,144.3899994,5286500,144.3899994,NFLX,Downtrend,Uptrend,57.74295942,141.7650005,74.39321355
2017-03-17T00:00:00.000+03:00,145.7599945,143.3999939,144.0500031,145.1100006,6281300,145.1100006,NFLX,Uptrend,Uptrend,53.48837426,141.9414291,83.13108661
2017-03-20T00:00:00.000+03:00,146.25,144.5800018,145.4499969,145.8300018,3421000,145.8300018,NFLX,Uptrend,Downtrend,55.02958313,142.0228577,91.86895968
2017-03-21T00:00:00.000+03:00,147.6999969,142.1000061,146.75,142.4199982,7669800,142.4199982,NFLX,Downtrend,Uptrend,61.3219132,142.144286,44.06782401
2017-03-22T00:00:00.000+03:00,143.8000031,140.7599945,142.5399933,142.6499939,6486900,142.6499939,NFLX,Uptrend,Downtrend,49.40198706,142.4085715,46.5042188
2017-03-23T00:00:00.000+03:00,142.8899994,141.2599945,142.1399994,141.8399963,3712600,141.8399963,NFLX,Downtrend,Uptrend,59.54711082,142.3921432,37.9237384
2017-03-24T00:00:00.000+03:00,142.8000031,141.5800018,142.3600006,142.0200043,3546600,142.0200043,NFLX,Downtrend,Uptrend,58.05488614,142.615,28.64323149
2017-03-27T00:00:00.000+03:00,144.3899994,140,140.8300018,144.0599976,4771700,144.0599976,NFLX,Uptrend,Uptrend,50.28289192,142.807857,54.27131536
2017-03-28T00:00:00.000+03:00,146.1100006,143.9199982,144.1000061,145.1699982,4638000,145.1699982,NFLX,Uptrend,Uptrend,58.39185626,142.8135714,68.21606162
2017-03-29T00:00:00.000+03:00,147.1799927,144.9100037,145.5,146.4700012,3855000,146.4700012,NFLX,Uptrend,Uptrend,65.47540335,143.0014289,84.54777578
2017-03-30T00:00:00.000+03:00,148.2899933,146.5299988,146.8099976,148.0599976,4461100,148.0599976,NFLX,Uptrend,Downtrend,67.72076068,143.3478568,97.22562227
2017-03-31T00:00:00.000+03:00,148.2299957,147.3300018,148,147.8099976,3888200,147.8099976,NFLX,Downtrend,Downtrend,69.92772646,143.7721427,94.20993828
2017-04-03T00:00:00.000+03:00,148.0099945,145.7400055,146.6999969,146.9199982,4609300,146.9199982,NFLX,Uptrend,Downtrend,63.7411695,144.2842854,83.47411065
2017-04-04T00:00:00.000+03:00,147.0899963,144.8899994,146.8399963,145.5,4368900,145.5,NFLX,Downtrend,Downtrend,61.53369249,144.5907135,66.3450477
2017-04-05T00:00:00.000+03:00,146.25,143.2599945,146.1900024,143.6199951,4607600,143.6199951,NFLX,Downtrend,Uptrend,50.80489382,144.8571418,43.66704522
2017-04-06T00:00:00.000+03:00,144.1399994,143.0099945,144,143.7400055,3312400,143.7400055,NFLX,Downtrend,Downtrend,47.67370353,144.8749989,45.1146987
2017-04-07T00:00:00.000+03:00,143.8899994,142.7100067,143.7899933,143.1100006,3040500,143.1100006,NFLX,Downtrend,Uptrend,45.70534775,144.8199986,37.51511615
